district,district_alt,district_id,school,school_id,type_x,street,city,state,zip,gradespan,enrollment,hdphone,url,type_special,year,type_y,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,len_str,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,pupils_in_poverty,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,lat,lon
Berkeley County School District,Berkeley 01,801999,Hanahan Middle,801021,M,5815 Murray Drive,Hanahan,SC,29410,6-8,806,843-820-3800,https://www.bcsdschools.net/Domain/30,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,,,,81.2,56.5,17.4,53280.0,,29.2,24.2,22.0,100.0,100.0,0.0,9.7,49.6,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,116.0,64.0,4.0,1.0,0.0,0.0,4.0,833,406,427,112,436,0.0,,285,48.739495798319325,51.26050420168067,0.0,13.445378151260504,52.34093637454982,34.213685474189674,32.90838992620805,-79.99376285877767
Berkeley County School District,Berkeley 01,801999,Westview Middle School,801022,M,101 Westview Blvd.,Goose Creek,SC,29445,6-8,946,843-572-1700,wvm@bcsdschools.net,,2017,M,53.8,15.4,42.8,20.2,61.3,18.9,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52041.0,,23.2,53.979238754,3.0,,,0.5,,46.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,423,443,222,501,,,143,48.84526558891455,51.15473441108544,,25.635103926097,57.85219399538106,16.51270207852194,32.9990931,-80.0592156
Berkeley County School District,Berkeley 01,801999,Westview Middle School,801022,M,101 Westview Blvd.,Goose Creek,SC,29445,6-8,946,843-572-1700,wvm@bcsdschools.net,,2018,M,51.7,18.2,45.8,21.3,60.1,,17.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,,,0.0,92.3,69.6,6.3,54212.0,88.0,25.2,42.9,4.0,100.0,100.0,0.5,9.0,48.93,,,,9.0,,,85.6,69.9,105.0,94.8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,0.0,6.0,854,384,470,166,481,0.0,,207,44.96487119437939,55.0351288056206,0.0,19.437939110070257,56.3231850117096,24.23887587822014,32.9990931,-80.0592156
Berkeley County School District,Berkeley 01,801999,Westview Middle School,801022,M,101 Westview Blvd.,Goose Creek,SC,29445,6-8,946,843-572-1700,wvm@bcsdschools.net,,2019,M,52.4,17.6,45.0,19.5,56.0,,20.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,53.7,,,,,,,2.4,88.7,65.4,3.7,55702.0,89.3,27.3,27.1,5.0,100.0,100.0,0.3,9.7,51.39,,89935.0,9135.0,,,,87.9,64.2,149.0,83.4,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,152.0,43.0,5.0,0.0,1.0,0.0,7.0,865,396,469,173,477,0.0,,215,45.78034682080925,54.21965317919075,0.0,20.0,55.14450867052023,24.85549132947977,32.9990931,-80.0592156
Berkeley County School District,Berkeley 01,801999,Westview Middle School,801022,M,101 Westview Blvd.,Goose Creek,SC,29445,6-8,946,843-572-1700,wvm@bcsdschools.net,,2021,M,49.5,18.9,35.6,31.0,49.8,,25.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,88.1,70.9090909090909,0.0,56902.5230188679,,22.7,38.1,7.0,100.0,100.0,0.1,4.6,54.8,73.6,96392.0,,4.6,119.0,121.0,74.5,51.4,141.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,78.0,21.0,0.0,1.0,0.0,0.0,3.0,945,458,487,202,488,0.0,518.0,255,48.46560846560847,51.53439153439153,0.0,21.375661375661377,51.64021164021164,26.984126984126984,32.9990931,-80.0592156
Berkeley County School District,Berkeley 01,801999,Westview Middle School,801022,M,101 Westview Blvd.,Goose Creek,SC,29445,6-8,946,843-572-1700,wvm@bcsdschools.net,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9,,,,,,,,88.4,70.6,3.8,59377.0,,26.1,39.8,6.0,100.0,100.0,0.5,7.9,53.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87.0,26.0,4.0,1.0,4.0,0.0,2.0,874,420,454,185,451,0.0,,238,48.05491990846682,51.94508009153318,0.0,21.16704805491991,51.60183066361556,27.23112128146453,32.9990931,-80.0592156
Berkeley County School District,Berkeley 01,801999,H. E. Bonner Elementary,801024,E,171 Macedonia Foxes Circle,Moncks Corner,SC,29461,PK-5,644,843-899-8950,https://www.bcsdschools.net/Domain/27,,2017,E,37.2,23.6,40.5,24.9,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48077.0,,4.3,,10.0,,,1.6,,69.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,375,403,173,584,,,21,48.20051413881748,51.79948586118252,,22.23650385604113,75.06426735218508,2.6992287917737787,no_result,no_result
Berkeley County School District,Berkeley 01,801999,H. E. Bonner Elementary,801024,E,171 Macedonia Foxes Circle,Moncks Corner,SC,29461,PK-5,644,843-899-8950,https://www.bcsdschools.net/Domain/27,,2018,E,37.6,23.9,46.6,22.1,41.9,,28.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9,47.6,25.0,50933.0,86.8,9.4,,1.0,100.0,100.0,0.2,9.7,70.5,,,,9.7,,,84.1,70.4,44.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,0.0,10.0,737,369,368,130,561,0.0,,46,50.067842605156045,49.93215739484396,0.0,17.639077340569877,76.11940298507463,6.241519674355495,no_result,no_result
Berkeley County School District,Berkeley 01,801999,H. E. Bonner Elementary,801024,E,171 Macedonia Foxes Circle,Moncks Corner,SC,29461,PK-5,644,843-899-8950,https://www.bcsdschools.net/Domain/27,,2019,E,41.8,23.9,41.2,25.8,41.0,,28.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,79.1,48.8,12.5,53170.0,86.4,7.0,,1.5,100.0,100.0,0.2,11.7,73.76,,89935.0,9101.0,,,,90.4,76.0,53.0,95.6,100.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,20.0,0.0,1.0,4.0,0.0,5.0,726,360,366,118,563,0.0,,45,49.58677685950413,50.413223140495866,0.0,16.2534435261708,77.54820936639119,6.198347107438017,no_result,no_result
Berkeley County School District,Berkeley 01,801999,H. E. Bonner Elementary,801024,E,171 Macedonia Foxes Circle,Moncks Corner,SC,29461,PK-5,644,843-899-8950,https://www.bcsdschools.net/Domain/27,,2021,E,39.4,32.2,37.5,32.3,31.8,,44.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,41.8604651162791,30.4,49757.7816666667,,14.7,,3.5,100.0,100.0,0.2,7.0,75.9,67.3,96392.0,,7.0,142.0,4.0,91.2,58.8,34.0,100.0,97.8,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,12.0,0.0,0.0,1.0,0.0,3.0,646,315,331,109,472,0.0,495.0,65,48.76160990712074,51.23839009287926,0.0,16.873065015479877,73.06501547987617,10.061919504643962,no_result,no_result
Berkeley County School District,Berkeley 01,801999,H. E. Bonner Elementary,801024,E,171 Macedonia Foxes Circle,Moncks Corner,SC,29461,PK-5,644,843-899-8950,https://www.bcsdschools.net/Domain/27,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,81.6,47.7,17.4,53716.0,,6.6,,2.5,100.0,100.0,0.3,13.0,73.2,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,25.0,0.0,5.0,0.0,0.0,11.0,715,355,360,122,533,0.0,,60,49.65034965034965,50.349650349650354,0.0,17.062937062937063,74.54545454545455,8.391608391608392,no_result,no_result
Berkeley County School District,Berkeley 01,801999,Sedgefield Middle School,801027,M,131 Charles B. Gibson Blvd.,Goose Creek,SC,29445,6-8,1077,843-797-2620,https://www.bcsdschools.net/Domain/41,,2017,M,31.0,30.3,20.700000000000003,43.5,41.5,36.4,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45253.0,,11.0,75.352112676,6.0,,,0.4,,71.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,529,536,491,319,,,255,49.671361502347416,50.32863849765258,,46.10328638497653,29.95305164319249,23.943661971830984,32.97829,-80.01212718157886
Berkeley County School District,Berkeley 01,801999,Sedgefield Middle School,801027,M,131 Charles B. Gibson Blvd.,Goose Creek,SC,29445,6-8,1077,843-797-2620,https://www.bcsdschools.net/Domain/41,,2018,M,27.8,35.7,17.9,51.3,37.2,,38.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,0.0,73.7,39.4,29.8,45655.0,88.1,12.0,38.8,0.0,100.0,100.0,1.1,6.1,70.79,,,,6.1,,,66.2,50.0,71.0,85.4,93.7,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,21.0,,,,,,0.0,29.0,990,472,518,430,277,0.0,,283,47.67676767676768,52.323232323232325,0.0,43.43434343434344,27.979797979797983,28.58585858585859,32.97829,-80.01212718157886
Berkeley County School District,Berkeley 01,801999,Sedgefield Middle School,801027,M,131 Charles B. Gibson Blvd.,Goose Creek,SC,29445,6-8,1077,843-797-2620,https://www.bcsdschools.net/Domain/41,,2019,M,30.7,33.8,18.8,47.8,33.3,,39.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,37.3,,,,,,,2.4,71.6,40.6,20.0,49138.0,87.0,12.3,19.8,1.0,100.0,100.0,1.5,10.6,74.2,,89935.0,9169.0,,,,63.2,53.1,49.0,72.2,88.9,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,302.0,250.0,17.0,10.0,5.0,0.0,25.0,970,445,525,394,282,0.0,,294,45.876288659793815,54.123711340206185,0.0,40.618556701030926,29.07216494845361,30.309278350515463,32.97829,-80.01212718157886
Berkeley County School District,Berkeley 01,801999,Sedgefield Middle School,801027,M,131 Charles B. Gibson Blvd.,Goose Creek,SC,29445,6-8,1077,843-797-2620,https://www.bcsdschools.net/Domain/41,,2021,M,26.7,47.0,13.6,60.6,29.7,,51.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,,,,,,,72.9,53.4883720930233,28.6,50673.4476190476,,10.2,44.0,2.0,100.0,100.0,0.7,13.8,75.1,67.1,96392.0,,13.8,166.0,240.0,57.2,41.1,56.0,100.0,88.6,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,95.0,97.0,2.0,10.0,5.0,0.0,18.0,1060,494,566,411,261,0.0,791.0,388,46.60377358490566,53.39622641509434,0.0,38.77358490566038,24.62264150943396,36.60377358490566,32.97829,-80.01212718157886
Berkeley County School District,Berkeley 01,801999,Sedgefield Middle School,801027,M,131 Charles B. Gibson Blvd.,Goose Creek,SC,29445,6-8,1077,843-797-2620,https://www.bcsdschools.net/Domain/41,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,70.7,52.4,22.7,52923.0,,10.9,12.4,1.0,100.0,100.0,1.0,17.4,70.9,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,242.0,238.0,18.0,24.0,3.0,0.0,27.0,1038,478,560,425,265,0.0,,348,46.05009633911368,53.94990366088632,0.0,40.94412331406552,25.52986512524085,33.52601156069364,32.97829,-80.01212718157886
Berkeley County School District,Berkeley 01,801999,St. Stephen Elementary,801028,E,1053 Russellville Road,St. Stephen,SC,29479,PK-5,323,843-567-2813,sse@bcsdschools.net,,2017,E,22.7,34.5,23.3,46.4,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49389.0,,2.3,,14.0,,,3.5,,84.8,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,223,214,295,129,,,13,51.02974828375287,48.970251716247134,,67.50572082379863,29.51945080091533,2.9748283752860414,33.39707557620248,-79.93809928636793
Berkeley County School District,Berkeley 01,801999,St. Stephen Elementary,801028,E,1053 Russellville Road,St. Stephen,SC,29479,PK-5,323,843-567-2813,sse@bcsdschools.net,,2018,E,30.8,31.9,32.4,36.8,59.0,,23.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,63.3,20.0,49444.0,87.2,4.5,,15.0,100.0,100.0,1.3,17.7,88.06,,,,17.7,,,93.1,73.3,30.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,0.0,3.0,443,224,219,294,129,0.0,,20,50.56433408577878,49.43566591422122,0.0,66.36568848758465,29.119638826185103,4.514672686230249,33.39707557620248,-79.93809928636793
Berkeley County School District,Berkeley 01,801999,St. Stephen Elementary,801028,E,1053 Russellville Road,St. Stephen,SC,29479,PK-5,323,843-567-2813,sse@bcsdschools.net,,2019,E,37.7,28.1,47.9,28.1,54.2,,28.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,76.2,65.4,12.5,49470.0,88.8,2.8,,15.0,100.0,100.0,4.1,8.4,88.49,,89935.0,11682.0,,,,91.3,91.7,24.0,100.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,1.0,0.0,2.0,4.0,0.0,3.0,396,205,191,278,99,0.0,,19,51.76767676767676,48.23232323232323,0.0,70.2020202020202,25.0,4.797979797979798,33.39707557620248,-79.93809928636793
Berkeley County School District,Berkeley 01,801999,St. Stephen Elementary,801028,E,1053 Russellville Road,St. Stephen,SC,29479,PK-5,323,843-567-2813,sse@bcsdschools.net,,2021,E,24.7,48.2,11.9,60.7,18.2,,57.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,66.6666666666667,0.0,56534.2460869565,,6.5,,,,,2.5,4.2,89.9,63.7,96392.0,,4.2,67.0,5.0,87.5,50.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,331,160,171,221,73,0.0,298.0,37,48.338368580060425,51.66163141993958,0.0,66.76737160120845,22.05438066465257,11.178247734138973,33.39707557620248,-79.93809928636793
Berkeley County School District,Berkeley 01,801999,St. Stephen Elementary,801028,E,1053 Russellville Road,St. Stephen,SC,29479,PK-5,323,843-567-2813,sse@bcsdschools.net,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,78.9,65.4,0.0,55267.0,,1.2,,19.0,100.0,100.0,2.3,9.8,87.9,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,3.0,0.0,2.0,373,191,182,259,78,0.0,,36,51.206434316353885,48.79356568364612,0.0,69.43699731903486,20.91152815013405,9.6514745308311,33.39707557620248,-79.93809928636793
Berkeley County School District,Berkeley 01,801999,St. Stephen Middle School,801029,M,225 Carolina Drive,St. Stephen,SC,29479,6-8,229,843-567-3128,https://www.bcsdschools.net/SSM,,2017,M,31.1,22.0,24.5,26.9,35.8,33.3,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54532.0,,11.8,60.130718954,6.0,,,0.5,,80.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,104,117,180,29,,,12,47.05882352941176,52.94117647058824,,81.44796380090497,13.12217194570136,5.429864253393665,33.405900941866626,-79.93340701495433
Berkeley County School District,Berkeley 01,801999,St. Stephen Middle School,801029,M,225 Carolina Drive,St. Stephen,SC,29479,6-8,229,843-567-3128,https://www.bcsdschools.net/SSM,,2018,M,23.3,29.7,19.3,43.6,29.5,,31.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78.0,73.7,13.3,53292.0,88.7,8.5,43.0,7.0,100.0,100.0,2.8,20.3,86.94,,,,20.3,,,94.8,79.3,58.0,96.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,,,,,,0.0,12.0,212,96,116,162,37,0.0,,13,45.28301886792453,54.71698113207547,0.0,76.41509433962264,17.452830188679243,6.132075471698113,33.405900941866626,-79.93340701495433
Berkeley County School District,Berkeley 01,801999,St. Stephen Middle School,801029,M,225 Carolina Drive,St. Stephen,SC,29479,6-8,229,843-567-3128,https://www.bcsdschools.net/SSM,,2019,M,32.3,25.4,24.5,39.0,39.7,,31.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,83.6,68.8,0.0,56114.0,85.0,11.5,15.4,8.0,100.0,100.0,0.9,17.0,88.48,,89935.0,15419.0,,,,83.69999999999999,84.1,45.0,85.2,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,53.0,57.0,2.0,8.0,4.0,0.0,4.0,215,106,109,160,48,0.0,,7,49.30232558139535,50.697674418604656,0.0,74.4186046511628,22.32558139534884,3.255813953488372,33.405900941866626,-79.93340701495433
Berkeley County School District,Berkeley 01,801999,St. Stephen Middle School,801029,M,225 Carolina Drive,St. Stephen,SC,29479,6-8,229,843-567-3128,https://www.bcsdschools.net/SSM,,2021,M,24.1,37.1,5.2,60.9,20.9,,51.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7,68.4210526315789,11.1,62023.831875,,11.2,62.3,10.0,100.0,100.0,1.8,11.6,91.1,62.0,96392.0,,11.6,28.0,1.0,60.0,50.0,10.0,100.0,86.3,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,225,106,119,160,56,0.0,205.0,9,47.11111111111111,52.888888888888886,0.0,71.11111111111111,24.88888888888889,4.0,33.405900941866626,-79.93340701495433
Berkeley County School District,Berkeley 01,801999,St. Stephen Middle School,801029,M,225 Carolina Drive,St. Stephen,SC,29479,6-8,229,843-567-3128,https://www.bcsdschools.net/SSM,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,85.7,68.8,0.0,62525.0,,11.5,18.4,9.0,100.0,100.0,1.0,23.0,87.5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,52.0,63.0,2.0,11.0,1.0,0.0,8.0,205,99,106,142,55,0.0,,8,48.29268292682927,51.707317073170735,0.0,69.26829268292683,26.82926829268293,3.902439024390244,33.405900941866626,-79.93340701495433
Berkeley County School District,Berkeley 01,801999,Whitesville Elementary School,801030,E,324 Gaillard Road,Moncks Corner,SC,29461,PK-5,891,843-899-8880,https://www.bcsdschools.net/Domain/22,,2017,E,43.6,22.2,39.8,31.4,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46642.0,,3.5,,2.0,,,0.9,,57.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,605,664,469,663,,,137,47.67533490937746,52.32466509062254,,36.95823483057525,52.24586288416076,10.795902285263988,no_result,no_result
Berkeley County School District,Berkeley 01,801999,Whitesville Elementary School,801030,E,324 Gaillard Road,Moncks Corner,SC,29461,PK-5,891,843-899-8880,https://www.bcsdschools.net/Domain/22,,2018,E,45.1,19.3,48.9,22.6,64.9,,14.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,84.0,50.7,40.4,45754.0,89.8,8.8,,3.0,100.0,52.0,0.8,13.1,59.37,,,,13.1,,,94.1,72.7,115.0,95.0,97.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,0.0,11.0,1291,609,682,431,659,0.0,,201,47.17273431448489,52.8272656855151,0.0,33.38497288923315,51.04570100697134,15.569326103795508,no_result,no_result
Berkeley County School District,Berkeley 01,801999,Whitesville Elementary School,801030,E,324 Gaillard Road,Moncks Corner,SC,29461,PK-5,891,843-899-8880,https://www.bcsdschools.net/Domain/22,,2019,E,50.1,21.5,53.2,19.5,64.7,,19.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,69.6,,,,,,,2.4,79.4,60.8,19.4,49303.0,88.5,10.2,,4.0,100.0,100.0,1.1,8.5,67.71,,89935.0,8266.0,,,,93.8,71.6,81.0,76.9,100.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,53.0,0.0,0.0,3.0,0.0,7.0,894,433,461,327,437,0.0,,130,48.43400447427293,51.56599552572707,0.0,36.577181208053695,48.88143176733781,14.541387024608502,no_result,no_result
Berkeley County School District,Berkeley 01,801999,Whitesville Elementary School,801030,E,324 Gaillard Road,Moncks Corner,SC,29461,PK-5,891,843-899-8880,https://www.bcsdschools.net/Domain/22,,2021,E,40.4,28.3,36.0,35.4,49.5,,33.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,60.0,11.8,52124.1834545454,,11.9,,7.0,100.0,100.0,0.0,4.1,68.7,67.3,96392.0,,4.1,146.0,42.0,88.7,71.0,195.0,100.0,87.7,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,2.0,0.0,2.0,963,453,510,341,419,0.0,656.0,203,47.0404984423676,52.95950155763239,0.0,35.41017653167186,43.5098650051921,21.079958463136037,no_result,no_result
Berkeley County School District,Berkeley 01,801999,Whitesville Elementary School,801030,E,324 Gaillard Road,Moncks Corner,SC,29461,PK-5,891,843-899-8880,https://www.bcsdschools.net/Domain/22,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,80.9,58.8,0.0,53295.0,,11.4,,5.0,100.0,100.0,1.0,11.3,69.8,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,39.0,0.0,0.0,0.0,0.0,4.0,919,449,470,342,423,0.0,,154,48.85745375408053,51.14254624591948,0.0,37.21436343852013,46.028291621327526,16.75734494015234,no_result,no_result
Berkeley County School District,Berkeley 01,801999,Westview Elementary School,801031,E,100 Westview Boulevard,Goose Creek,SC,29445,3-5,533,843-797-2992,https://www.bcsdschools.net/Domain/46,,2017,E,59.0,14.6,57.7,13.5,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47280.0,,15.5,,7.0,,,0.4,,54.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,274,288,131,325,,,106,48.754448398576514,51.245551601423486,,23.309608540925268,57.82918149466192,18.86120996441281,33.00314404802918,-80.04703985591246
Berkeley County School District,Berkeley 01,801999,Westview Elementary School,801031,E,100 Westview Boulevard,Goose Creek,SC,29445,3-5,533,843-797-2992,https://www.bcsdschools.net/Domain/46,,2018,E,55.2,16.7,57.6,16.9,58.2,,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,67.4,,,,,,,,78.6,51.4,39.1,46183.0,91.0,15.2,,1.0,100.0,100.0,0.0,7.1,55.56,,,,7.1,,,91.3,73.8,81.0,100.0,97.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,0.0,3.0,595,297,298,95,361,0.0,,139,49.91596638655462,50.08403361344538,0.0,15.966386554621849,60.67226890756302,23.361344537815125,33.00314404802918,-80.04703985591246
Berkeley County School District,Berkeley 01,801999,Westview Elementary School,801031,E,100 Westview Boulevard,Goose Creek,SC,29445,3-5,533,843-797-2992,https://www.bcsdschools.net/Domain/46,,2019,E,55.9,19.9,52.9,19.0,53.9,,20.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,63.8,,,,,,,2.4,80.2,52.8,11.5,48397.0,89.1,14.3,,1.5,100.0,100.0,0.9,9.5,54.5,,89935.0,9706.0,,,,95.7,67.2,72.0,100.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,18.0,0.0,1.0,0.0,0.0,1.0,566,298,268,88,346,0.0,,132,52.65017667844523,47.349823321554766,0.0,15.547703180212014,61.130742049469966,23.32155477031802,33.00314404802918,-80.04703985591246
Berkeley County School District,Berkeley 01,801999,Westview Elementary School,801031,E,100 Westview Boulevard,Goose Creek,SC,29445,3-5,533,843-797-2992,https://www.bcsdschools.net/Domain/46,,2021,E,46.1,21.5,36.8,34.8,51.8,,26.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,40.3,,,,,,,,82.9,64.5161290322581,13.0,50634.1877419355,,13.9,,4.0,100.0,100.0,0.6,5.2,50.7,60.3,96392.0,,5.2,103.0,83.0,91.7,70.8,72.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,536,257,279,84,291,0.0,271.0,161,47.94776119402985,52.05223880597016,0.0,15.671641791044776,54.2910447761194,30.037313432835823,33.00314404802918,-80.04703985591246
